UMTRI_ID,Date,Accident Month          ,Accident Day            ,Accident Year           ,Time Of Day             ,Weather                 ,Total Motor Vehicles    ,Gps X Coordinate        ,Gps Y Coordinate        
899643,April 30th 2013,April,30th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.73161423,42.28665418
899644,April 30th 2013,April,30th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.69800595,42.27747568
899645,April 30th 2013,April,30th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.76074062,42.24769602
901182,April 30th 2013,April,30th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.78010801,42.27917622
901183,April 30th 2013,April,30th,2013,1:00 Pm -  2:00 Pm,Cloudy,2 Units,-83.74410703,42.27779638
901188,April 30th 2013,April,30th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.7069016,42.28107879
901189,April 30th 2013,April,30th,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.74438491,42.27444143
901190,April 30th 2013,April,30th,2013,12:00 Noon -  1:00 Pm,Rain,2 Units,-83.69334594,42.31661944
901191,April 30th 2013,April,30th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.7277407,42.27222728
901192,April 30th 2013,April,30th,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.74600393,42.28107368
901193,April 30th 2013,April,30th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.77672079,42.25628355
901194,April 30th 2013,April,30th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.70210641,42.30265988
901195,April 30th 2013,April,30th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.75995181,42.28178771
907712,April 30th 2013,April,30th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.71194493,42.29124672
896647,May 1st 2013,May,1st,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.71980262,42.244043
896664,May 1st 2013,May,1st,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.716634,42.29919141
898928,May 1st 2013,May,1st,2013,9:00 Pm - 10:00 Pm,Clear,1 Unit,-83.75892759,42.28631398
899641,May 1st 2013,May,1st,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.71209175,42.3021015
899642,May 1st 2013,May,1st,2013,6:00 Pm -  7:00 Pm,Clear,3 Units,-83.76108499,42.2474198
901176,May 1st 2013,May,1st,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.69197727,42.25599323
901177,May 1st 2013,May,1st,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.78037674,42.2805562
901178,May 1st 2013,May,1st,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.73449311,42.27757049
901179,May 1st 2013,May,1st,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.74370571,42.28312908
901180,May 1st 2013,May,1st,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.77681911,42.25628166
901181,May 1st 2013,May,1st,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.7230926,42.27542306
901184,May 1st 2013,May,1st,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.758284,42.26846556
901186,May 1st 2013,May,1st,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.73105032,42.28040859
901187,May 1st 2013,May,1st,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.7341798,42.277439
906968,May 1st 2013,May,1st,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.73053002,42.28140558
910029,May 1st 2013,May,1st,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.74663984,42.30093793
899632,May 2nd 2013,May,2nd,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.7714024,42.26804892
899633,May 2nd 2013,May,2nd,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.71480153,42.2445312
899634,May 2nd 2013,May,2nd,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.76781636,42.26476288
899635,May 2nd 2013,May,2nd,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.75848714,42.27651619
899636,May 2nd 2013,May,2nd,2013,5:00 Pm -  6:00 Pm,Clear,3 Units,-83.73754409,42.26804472
899637,May 2nd 2013,May,2nd,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.74635893,42.27788021
899638,May 2nd 2013,May,2nd,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.74594048,42.28231363
899639,May 2nd 2013,May,2nd,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.73403902,42.26964612
899640,May 2nd 2013,May,2nd,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.69157865,42.25592731
901185,May 2nd 2013,May,2nd,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.69993468,42.24508643
881894,May 3rd 2013,May,3rd,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.73468855,42.24416976
884047,May 3rd 2013,May,3rd,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.77996248,42.30092427
891671,May 3rd 2013,May,3rd,2013,1:00 Am -  2:00 Am,Cloudy,2 Units,-83.74440182,42.27178306
896644,May 3rd 2013,May,3rd,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.74669082,42.29528635
896675,May 3rd 2013,May,3rd,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.74472918,42.30349013
897764,May 3rd 2013,May,3rd,2013,12:00 Midnight -  1:00 Am,Clear,3 Units,-83.74063542,42.2716868
898145,May 3rd 2013,May,3rd,2013,8:00 Pm -  9:00 Pm,Clear,3 Units,-83.71116024,42.25934165
898146,May 3rd 2013,May,3rd,2013,5:00 Pm -  6:00 Pm,Clear,3 Units,-83.72958515,42.22960554
898149,May 3rd 2013,May,3rd,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.77105561,42.28132449
898917,May 3rd 2013,May,3rd,2013,5:00 Pm -  6:00 Pm,Clear,3 Units,-83.72775851,42.22963247
898930,May 3rd 2013,May,3rd,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.77135381,42.26800358
898931,May 3rd 2013,May,3rd,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.73583141,42.28225023
898932,May 3rd 2013,May,3rd,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.74849348,42.28142778
898933,May 3rd 2013,May,3rd,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.68527976,42.24542079
898934,May 3rd 2013,May,3rd,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.73780916,42.29071318
898935,May 3rd 2013,May,3rd,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.7501199,42.27039244
898936,May 3rd 2013,May,3rd,2013,9:00 Am - 10:00 Am,Clear,3 Units,-83.74409601,42.27414909
898938,May 3rd 2013,May,3rd,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.73739951,42.24411112
899631,May 3rd 2013,May,3rd,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.69566808,42.25672058
903421,May 3rd 2013,May,3rd,2013,6:00 Pm -  7:00 Pm,Clear,1 Unit,-83.75103965,42.2982231
903428,May 3rd 2013,May,3rd,2013,4:00 Pm -  5:00 Pm,Clear,1 Unit,-83.79741223,42.29070854
890223,May 4th 2013,May,4th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.74072172,42.27702741
895418,May 4th 2013,May,4th,2013,11:00 Pm - 12:00 Midnight,Clear,2 Units,-83.74609916,42.27952511
896653,May 4th 2013,May,4th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.75012978,42.27033484
898937,May 4th 2013,May,4th,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.77993249,42.27074625
898940,May 4th 2013,May,4th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.75020821,42.26433817
898941,May 4th 2013,May,4th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.72008957,42.23883994
898942,May 4th 2013,May,4th,2013,12:00 Noon -  1:00 Pm,Clear,3 Units,-83.75020344,42.26365658
896667,May 5th 2013,May,5th,2013,2:00 Am -  3:00 Am,Clear,2 Units,-83.75107773,42.2780508
898147,May 5th 2013,May,5th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.77680599,42.27427624
898148,May 5th 2013,May,5th,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.73889241,42.27104375
898939,May 5th 2013,May,5th,2013,12:00 Midnight -  1:00 Am,Clear,2 Units,-83.74576159,42.28837096
895424,May 6th 2013,May,6th,2013,9:00 Am - 10:00 Am,Clear,1 Unit,-83.69973208,42.23034831
896652,May 6th 2013,May,6th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.68754982,42.25528965
896658,May 6th 2013,May,6th,2013,9:00 Pm - 10:00 Pm,Clear,2 Units,-83.78004535,42.27339315
896659,May 6th 2013,May,6th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.72852029,42.27281717
896660,May 6th 2013,May,6th,2013,4:00 Pm -  5:00 Pm,Clear,4 Units,-83.75402325,42.28159321
896661,May 6th 2013,May,6th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.71063293,42.27286336
896662,May 6th 2013,May,6th,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.69867298,42.25734637
896663,May 6th 2013,May,6th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.73043304,42.2814064
896666,May 6th 2013,May,6th,2013,8:00 Am -  9:00 Am,Clear,3 Units,-83.72569917,42.22967413
897762,May 6th 2013,May,6th,2013,5:00 Pm -  6:00 Pm,Clear,1 Unit,-83.75014213,42.27026285
897763,May 6th 2013,May,6th,2013,3:00 Am -  4:00 Am,Clear,2 Units,-83.762316,42.26827749
908090,May 6th 2013,May,6th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.68710376,42.30808556
908972,May 6th 2013,May,6th,2013,7:00 Am -  8:00 Am,Clear,3 Units,-83.79549923,42.28603652
896654,May 7th 2013,May,7th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.69497855,42.25656259
896655,May 7th 2013,May,7th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.77882545,42.27730914
896657,May 7th 2013,May,7th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.72325336,42.25178577
896672,May 7th 2013,May,7th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.71100663,42.2593234
903417,May 7th 2013,May,7th,2013,8:00 Am -  9:00 Am,Cloudy,3 Units,-83.74516541,42.30335272
886519,May 8th 2013,May,8th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.73982111,42.26050755
890221,May 8th 2013,May,8th,2013,3:00 Pm -  4:00 Pm,Rain,2 Units,-83.73381511,42.27741141
893868,May 8th 2013,May,8th,2013,5:00 Pm -  6:00 Pm,Clear,3 Units,-83.73165969,42.22956087
894763,May 8th 2013,May,8th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.73114815,42.27749037
896643,May 8th 2013,May,8th,2013,10:00 Pm - 11:00 Pm,Clear,3 Units,-83.74202326,42.27785194
896645,May 8th 2013,May,8th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.70130072,42.24498987
896646,May 8th 2013,May,8th,2013,4:00 Pm -  5:00 Pm,Clear,3 Units,-83.74838076,42.28333746
896649,May 8th 2013,May,8th,2013,3:00 Pm -  4:00 Pm,Cloudy,1 Unit,-83.73802222,42.26852278
885013,May 9th 2013,May,9th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.7458928,42.28317945
886505,May 9th 2013,May,9th,2013,5:00 Pm -  6:00 Pm,Clear,3 Units,-83.73470785,42.24365217
890218,May 9th 2013,May,9th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.72792738,42.27244846
894458,May 9th 2013,May,9th,2013,2:00 Am -  3:00 Am,Clear,1 Unit,-83.70395193,42.2341672
895423,May 9th 2013,May,9th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.78102551,42.30074863
896640,May 9th 2013,May,9th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.70008856,42.24508442
896641,May 9th 2013,May,9th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.73471246,42.24405785
896642,May 9th 2013,May,9th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.73991107,42.28880798
902331,May 9th 2013,May,9th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.72661185,42.28123261
892843,May 10th 2013,May,10th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.7713781,42.26802625
893865,May 10th 2013,May,10th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.68489028,42.24543565
895421,May 10th 2013,May,10th,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.72163216,42.26740559
895422,May 10th 2013,May,10th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.74825136,42.28572754
895425,May 10th 2013,May,10th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.73941946,42.24974358
895426,May 10th 2013,May,10th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.75464408,42.24665751
895427,May 10th 2013,May,10th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.7025928,42.24500581
895428,May 10th 2013,May,10th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.74309778,42.2707115
895521,May 10th 2013,May,10th,2013,11:00 Am - 12:00 Noon,Cloudy,2 Units,-83.74048479,42.27330485
895551,May 10th 2013,May,10th,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.72711024,42.28143622
878040,May 11th 2013,May,11th,2013,12:00 Noon -  1:00 Pm,Clear,3 Units,-83.74843789,42.28223402
890225,May 11th 2013,May,11th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.68807988,42.25538414
890227,May 11th 2013,May,11th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.74574381,42.28610255
893872,May 11th 2013,May,11th,2013,1:00 Am -  2:00 Am,Clear,2 Units,-83.6906153,42.25524779
893875,May 11th 2013,May,11th,2013,11:00 Pm - 12:00 Midnight,Cloudy,3 Units,-83.74434273,42.28799528
893876,May 11th 2013,May,11th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.77141454,42.26806026
894764,May 11th 2013,May,11th,2013,11:00 Am - 12:00 Noon,Cloudy,2 Units,-83.7357797,42.30047277
894765,May 11th 2013,May,11th,2013,7:00 Pm -  8:00 Pm,Cloudy,2 Units,-83.75048196,42.26420044
890222,May 12th 2013,May,12th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.73130778,42.27504838
890224,May 12th 2013,May,12th,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.78032034,42.2806817
893874,May 12th 2013,May,12th,2013,12:00 Midnight -  1:00 Am,Rain,2 Units,-83.74725194,42.2813816
882481,May 13th 2013,May,13th,2013,2:00 Pm -  3:00 Pm,Clear,1 Unit,-83.72841897,42.28141463
890219,May 13th 2013,May,13th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.69697458,42.26340999
890220,May 13th 2013,May,13th,2013,2:00 Pm -  3:00 Pm,Cloudy,2 Units,-83.71909572,42.2654034
891670,May 13th 2013,May,13th,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.72393716,42.26097338
891672,May 13th 2013,May,13th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.78809641,42.28268736
892842,May 13th 2013,May,13th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.69085741,42.2558119
892844,May 13th 2013,May,13th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.69579439,42.25647
893873,May 13th 2013,May,13th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.73133565,42.28930064
903408,May 13th 2013,May,13th,2013,8:00 Am -  9:00 Am,Clear,1 Unit,-83.78455505,42.28213707
903423,May 13th 2013,May,13th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.73718943,42.23709507
890208,May 14th 2013,May,14th,2013,4:00 Pm -  5:00 Pm,Other / Unknown,2 Units,-83.68752978,42.24519995
890229,May 14th 2013,May,14th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.73505487,42.2854233
890230,May 14th 2013,May,14th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.78209899,42.28095837
890231,May 14th 2013,May,14th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.69533264,42.25664372
890232,May 14th 2013,May,14th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.73391867,42.28797723
890233,May 14th 2013,May,14th,2013,1:00 Pm -  2:00 Pm,Clear,1 Unit,-83.70185605,42.31648104
890234,May 14th 2013,May,14th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.74972603,42.27181059
890235,May 14th 2013,May,14th,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.77974216,42.26402129
890236,May 14th 2013,May,14th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.69083116,42.24528986
886503,May 15th 2013,May,15th,2013,3:00 Pm -  4:00 Pm,Clear,1 Unit,-83.74828009,42.28141985
886506,May 15th 2013,May,15th,2013,4:00 Pm -  5:00 Pm,Clear,3 Units,-83.73942678,42.2499625
888556,May 15th 2013,May,15th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.69881908,42.24510094
890212,May 15th 2013,May,15th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.74594206,42.28228477
890217,May 15th 2013,May,15th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.76083333,42.24762166
890228,May 15th 2013,May,15th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.70317476,42.31426685
891667,May 15th 2013,May,15th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.7615971,42.24690246
891668,May 15th 2013,May,15th,2013,2:00 Am -  3:00 Am,Clear,2 Units,-83.73462812,42.27676465
891669,May 15th 2013,May,15th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.74086204,42.28119082
902586,May 15th 2013,May,15th,2013,4:00 Am -  5:00 Am,Clear,1 Unit,-83.75643053,42.29819136
902588,May 15th 2013,May,15th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.68899904,42.30611043
879378,May 16th 2013,May,16th,2013,4:00 Pm -  5:00 Pm,Clear,3 Units,-83.73718943,42.23709507
882642,May 16th 2013,May,16th,2013,12:00 Noon -  1:00 Pm,Clear,1 Unit,-83.75069648,42.26419479
885010,May 16th 2013,May,16th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.74979527,42.27963483
885014,May 16th 2013,May,16th,2013,6:00 Pm -  7:00 Pm,Clear,1 Unit,-83.74707669,42.28320507
886502,May 16th 2013,May,16th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.73313848,42.27635716
890209,May 16th 2013,May,16th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.69497855,42.25656259
890210,May 16th 2013,May,16th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.73982111,42.26050755
890213,May 16th 2013,May,16th,2013,1:00 Pm -  2:00 Pm,Clear,4 Units,-83.70776749,42.30252203
890214,May 16th 2013,May,16th,2013,9:00 Am - 10:00 Am,Clear,1 Unit,-83.74834552,42.2642674
890215,May 16th 2013,May,16th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.75361988,42.27894867
890216,May 16th 2013,May,16th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.76077324,42.25656848
890239,May 16th 2013,May,16th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.68733423,42.30655171
896195,May 16th 2013,May,16th,2013,3:00 Pm -  4:00 Pm,Clear,1 Unit,-83.72940169,42.2371609
900608,May 16th 2013,May,16th,2013,3:00 Pm -  4:00 Pm,Clear,3 Units,-83.70018052,42.23234958
900609,May 16th 2013,May,16th,2013,2:00 Pm -  3:00 Pm,Clear,1 Unit,-83.73718943,42.23709507
871340,May 17th 2013,May,17th,2013,1:00 Pm -  2:00 Pm,Clear,1 Unit,-83.71028087,42.30246306
885011,May 17th 2013,May,17th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.7357797,42.30047277
888555,May 17th 2013,May,17th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.72787342,42.2723328
888560,May 17th 2013,May,17th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.75339899,42.28064883
889453,May 17th 2013,May,17th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.78696876,42.29829787
890205,May 17th 2013,May,17th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.71937738,42.29814173
890206,May 17th 2013,May,17th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.70731928,42.30253088
890207,May 17th 2013,May,17th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.75128009,42.25496347
890211,May 17th 2013,May,17th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.69212914,42.25601909
889447,May 18th 2013,May,18th,2013,4:00 Pm -  5:00 Pm,Clear,1 Unit,-83.77119031,42.28130923
889448,May 18th 2013,May,18th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.76564559,42.28098737
889449,May 18th 2013,May,18th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.69050466,42.25571218
886527,May 19th 2013,May,19th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.75020469,42.26496192
888557,May 19th 2013,May,19th,2013,3:00 Pm -  4:00 Pm,Clear,5 Units,-83.69711382,42.25702272
888558,May 19th 2013,May,19th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.73561613,42.2831622
888559,May 19th 2013,May,19th,2013,5:00 Am -  6:00 Am,Clear,1 Unit,-83.71642752,42.23862408
878039,May 20th 2013,May,20th,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.73922283,42.23078606
879376,May 20th 2013,May,20th,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.79806017,42.2903107
881261,May 20th 2013,May,20th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.75810655,42.28597923
884307,May 20th 2013,May,20th,2013,8:00 Pm -  9:00 Pm,Clear,3 Units,-83.73923662,42.2437601
885009,May 20th 2013,May,20th,2013,1:00 Pm -  2:00 Pm,Clear,1 Unit,-83.75402325,42.28159321
885012,May 20th 2013,May,20th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.74090927,42.28028675
886517,May 20th 2013,May,20th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.72062222,42.2979315
886518,May 20th 2013,May,20th,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.73878209,42.22943731
886528,May 20th 2013,May,20th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.69070558,42.25578761
887777,May 20th 2013,May,20th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.7502088,42.26419312
896213,May 20th 2013,May,20th,2013,6:00 Pm -  7:00 Pm,Cloudy,2 Units,-83.74634474,42.29786389
881265,May 21st 2013,May,21st,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.71700918,42.29904106
882641,May 21st 2013,May,21st,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.70036235,42.24507583
886511,May 21st 2013,May,21st,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.75843944,42.2817466
886512,May 21st 2013,May,21st,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.73915314,42.24086542
886513,May 21st 2013,May,21st,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.76047111,42.24750841
886514,May 21st 2013,May,21st,2013,11:00 Am - 12:00 Noon,Cloudy,2 Units,-83.74983627,42.264221
886515,May 21st 2013,May,21st,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.74073495,42.27782757
886516,May 21st 2013,May,21st,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.7510959,42.28150735
886523,May 21st 2013,May,21st,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.73175758,42.22955942
886524,May 21st 2013,May,21st,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.70039669,42.23033359
886525,May 21st 2013,May,21st,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.70047488,42.23033185
886526,May 21st 2013,May,21st,2013,4:00 Pm -  5:00 Pm,Clear,1 Unit,-83.74834552,42.2642674
892498,May 21st 2013,May,21st,2013,3:00 Pm -  4:00 Pm,Clear,3 Units,-83.70642915,42.23549813
883494,May 22nd 2013,May,22nd,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.73825678,42.22944649
884304,May 22nd 2013,May,22nd,2013,6:00 Pm -  7:00 Pm,Cloudy,2 Units,-83.69945873,42.23035613
884306,May 22nd 2013,May,22nd,2013,6:00 Pm -  7:00 Pm,Clear,1 Unit,-83.73361853,42.26443552
884314,May 22nd 2013,May,22nd,2013,8:00 Pm -  9:00 Pm,Cloudy,2 Units,-83.6994321,42.25297917
885024,May 22nd 2013,May,22nd,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.69881908,42.24510094
886508,May 22nd 2013,May,22nd,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.75667838,42.24510257
886509,May 22nd 2013,May,22nd,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.75863438,42.28175328
886520,May 22nd 2013,May,22nd,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.6993611,42.23035891
886521,May 22nd 2013,May,22nd,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.6923,42.25604817
886522,May 22nd 2013,May,22nd,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.73845134,42.22944309
888832,May 22nd 2013,May,22nd,2013,Unknown,Cloudy,2 Units,-83.73624711,42.28132615
888856,May 22nd 2013,May,22nd,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.73238302,42.28649321
896187,May 22nd 2013,May,22nd,2013,4:00 Pm -  5:00 Pm,Rain,2 Units,-83.70806808,42.23608349
867171,May 23rd 2013,May,23rd,2013,8:00 Pm -  9:00 Pm,Rain,2 Units,-83.76482508,42.24653388
881892,May 23rd 2013,May,23rd,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.78085295,42.2997863
884311,May 23rd 2013,May,23rd,2013,6:00 Pm -  7:00 Pm,Rain,2 Units,-83.76308878,42.27701151
884312,May 23rd 2013,May,23rd,2013,3:00 Pm -  4:00 Pm,Rain,2 Units,-83.72812182,42.27251707
884313,May 23rd 2013,May,23rd,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.72971265,42.26444205
885008,May 23rd 2013,May,23rd,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.71182013,42.25939785
885015,May 23rd 2013,May,23rd,2013,2:00 Pm -  3:00 Pm,Cloudy,2 Units,-83.72799815,42.27242393
885016,May 23rd 2013,May,23rd,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.71425312,42.30059648
885017,May 23rd 2013,May,23rd,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.76231692,42.28186251
885018,May 23rd 2013,May,23rd,2013,4:00 Pm -  5:00 Pm,Rain,2 Units,-83.70386753,42.27950201
885019,May 23rd 2013,May,23rd,2013,4:00 Pm -  5:00 Pm,Rain,2 Units,-83.74873518,42.27679297
885020,May 23rd 2013,May,23rd,2013,4:00 Pm -  5:00 Pm,Rain,3 Units,-83.72160538,42.26738437
